date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2023-08-07T00:00:00,100.0,0.0,0.0,135.0,110.0,113.0,13.0,771271300.0,95030654900.0,59308.0,113.0,113.0,1017500.0,112.0,1025900.0,3948133300.0,570000000.0,840377300.0,2610000.0,3376000.0,,30000.0,3000000.0,1.0
2023-08-08T00:00:00,113.0,0.0,0.0,114.0,97.0,97.0,-16.0,134791400.0,13539918300.0,12373.0,97.0,97.0,8267100.0,0.0,0.0,3948133300.0,570000000.0,840377300.0,859700.0,240000.0,,200000.0,23000000.0,1.0
2023-08-09T00:00:00,97.0,0.0,0.0,95.0,83.0,83.0,-14.0,137766100.0,11745528600.0,8810.0,83.0,83.0,1677000.0,0.0,0.0,3948133300.0,570000000.0,840377300.0,145900.0,160000.0,,0.0,0.0,0.0
2023-08-10T00:00:00,83.0,0.0,0.0,95.0,72.0,90.0,7.0,161644800.0,14475814000.0,10127.0,90.0,90.0,12600.0,89.0,80700.0,3948133300.0,570000000.0,840377300.0,0.0,185000.0,,1400.0,112000.0,1.0
2023-08-11T00:00:00,90.0,0.0,0.0,93.0,85.0,85.0,-5.0,45615800.0,3992639700.0,2520.0,85.0,86.0,134800.0,85.0,1684500.0,3948133300.0,570000000.0,840377300.0,10800.0,92800.0,,0.0,0.0,0.0
2023-08-14T00:00:00,85.0,0.0,0.0,88.0,73.0,86.0,1.0,20475200.0,1770079200.0,1655.0,86.0,86.0,5800.0,85.0,1210700.0,3948133300.0,570000000.0,840377300.0,183500.0,159700.0,,200000.0,22800000.0,1.0
2023-08-15T00:00:00,86.0,0.0,0.0,89.0,79.0,80.0,-6.0,73277200.0,6107062900.0,2947.0,80.0,81.0,312100.0,80.0,623400.0,3948133300.0,570000000.0,840377300.0,56200.0,474800.0,,2000.0,170000.0,1.0
2023-08-16T00:00:00,80.0,0.0,0.0,82.0,68.0,82.0,2.0,52195200.0,3975562900.0,2584.0,82.0,82.0,277700.0,80.0,576100.0,3948133300.0,570000000.0,840377300.0,77500.0,56000.0,,3000.0,222000.0,1.0
2023-08-18T00:00:00,82.0,0.0,0.0,91.0,80.0,88.0,6.0,121820300.0,10550751000.0,5983.0,88.0,89.0,973100.0,88.0,722800.0,3948133300.0,570000000.0,840377300.0,1085000.0,1038200.0,,25000.0,1850000.0,1.0
2023-08-21T00:00:00,88.0,0.0,0.0,93.0,85.0,85.0,-3.0,40211000.0,3586035300.0,3049.0,85.0,86.0,136900.0,85.0,542100.0,3948133300.0,570000000.0,840377300.0,98300.0,563400.0,,200000.0,23000000.0,1.0
2023-08-22T00:00:00,85.0,0.0,0.0,91.0,83.0,85.0,0.0,31820700.0,2762424200.0,2419.0,85.0,85.0,957200.0,84.0,422600.0,3948133300.0,570000000.0,840377300.0,36600.0,0.0,,0.0,0.0,0.0
2023-08-23T00:00:00,85.0,0.0,0.0,87.0,82.0,83.0,-2.0,15292000.0,1280454200.0,1082.0,83.0,83.0,195100.0,82.0,1175800.0,3948133300.0,570000000.0,840377300.0,9100.0,69700.0,,5000.0,380000.0,1.0
2023-08-24T00:00:00,83.0,0.0,0.0,85.0,78.0,83.0,0.0,25561200.0,2095350400.0,1445.0,83.0,84.0,680800.0,83.0,492600.0,3948133300.0,570000000.0,840377300.0,28700.0,19300.0,,0.0,0.0,0.0
2023-08-25T00:00:00,83.0,0.0,0.0,88.0,77.0,83.0,0.0,22274700.0,1894303200.0,1441.0,83.0,84.0,496500.0,83.0,111600.0,3948133300.0,570000000.0,840377300.0,65500.0,0.0,,0.0,0.0,0.0
2023-08-28T00:00:00,83.0,0.0,0.0,86.0,81.0,82.0,-1.0,15099400.0,1254435300.0,1030.0,82.0,82.0,88700.0,81.0,2138500.0,3948133300.0,570000000.0,840377300.0,50000.0,55100.0,,0.0,0.0,0.0
2023-08-29T00:00:00,82.0,0.0,0.0,84.0,81.0,82.0,0.0,7833300.0,640480800.0,588.0,82.0,83.0,270000.0,82.0,39800.0,3948133300.0,570000000.0,840377300.0,7200.0,100000.0,,0.0,0.0,0.0
2023-08-30T00:00:00,82.0,0.0,0.0,84.0,81.0,83.0,1.0,3944700.0,324468900.0,453.0,83.0,83.0,733100.0,82.0,9700.0,3948133300.0,570000000.0,840377300.0,10200.0,0.0,,15900.0,1272000.0,2.0
2023-08-31T00:00:00,83.0,0.0,0.0,84.0,82.0,82.0,-1.0,9602700.0,792000400.0,564.0,82.0,83.0,199000.0,82.0,307200.0,3948133300.0,570000000.0,840377300.0,36800.0,100000.0,,0.0,0.0,0.0
2023-09-01T00:00:00,82.0,0.0,0.0,83.0,81.0,81.0,-1.0,4238900.0,348250600.0,380.0,81.0,82.0,1111100.0,81.0,4014900.0,3948133300.0,570000000.0,840377300.0,900.0,33300.0,,0.0,0.0,0.0
2023-09-04T00:00:00,81.0,0.0,0.0,82.0,78.0,79.0,-2.0,6997300.0,557620700.0,559.0,79.0,79.0,41600.0,78.0,833700.0,3948133300.0,570000000.0,840377300.0,113500.0,541200.0,,0.0,0.0,0.0
2023-09-05T00:00:00,79.0,0.0,0.0,80.0,77.0,77.0,-2.0,6368800.0,495315100.0,630.0,77.0,78.0,334000.0,77.0,3480800.0,3948133300.0,570000000.0,840377300.0,0.0,0.0,,0.0,0.0,0.0
2023-09-06T00:00:00,77.0,0.0,0.0,78.0,64.0,73.0,-4.0,17792900.0,1313717400.0,954.0,73.0,74.0,114500.0,73.0,3026000.0,3948133300.0,570000000.0,840377300.0,1263000.0,803000.0,,0.0,0.0,0.0
