date,previous,open_price,first_trade,high,low,close,change,volume,value,frequency,index_individual,offer,offer_volume,bid,bid_volume,listed_shares,tradeble_shares,weight_for_index,foreign_sell,foreign_buy,delisting_date,non_regular_volume,non_regular_value,non_regular_frequency
2022-04-25,100.0,0.0,0.0,110.0,90.0,110.0,10.0,261111700.0,28176762800.0,11583.0,110.0,0.0,0.0,110.0,111096300.0,8036800000.0,1928832000.0,0.0,2047400.0,0.0,,480401.0,51842000.0,4.0
2022-04-26,110.0,0.0,0.0,121.0,109.0,112.0,2.0,230769300.0,26392434300.0,20166.0,112.0,113.0,997800.0,112.0,279900.0,8036800000.0,1928832000.0,0.0,1002400.0,650000.0,,1200000.0,120000000.0,1.0
2022-04-27,112.0,0.0,0.0,116.0,112.0,115.0,3.0,40655300.0,4634047400.0,4044.0,115.0,116.0,1944500.0,115.0,372400.0,8036800000.0,1928832000.0,0.0,28600.0,554700.0,,0.0,0.0,0.0
2022-04-28,115.0,0.0,0.0,122.0,117.0,118.0,3.0,23414700.0,2781005700.0,3093.0,118.0,119.0,2635800.0,118.0,801000.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-09,118.0,0.0,0.0,120.0,118.0,118.0,0.0,10084900.0,1192446400.0,1224.0,118.0,119.0,1708000.0,118.0,42972700.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-10,118.0,0.0,0.0,119.0,118.0,118.0,0.0,13456700.0,1588314900.0,821.0,118.0,119.0,2857800.0,118.0,27474100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-11,118.0,0.0,0.0,119.0,118.0,118.0,0.0,4437100.0,524260000.0,603.0,118.0,119.0,3748000.0,118.0,41978400.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-12,118.0,0.0,0.0,120.0,119.0,120.0,2.0,6407300.0,764118400.0,731.0,120.0,120.0,2603600.0,119.0,37492800.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-13,120.0,0.0,0.0,120.0,119.0,119.0,-1.0,3454300.0,411627300.0,421.0,119.0,120.0,2264800.0,119.0,40906100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-17,119.0,0.0,0.0,120.0,119.0,119.0,0.0,3195000.0,380454400.0,440.0,119.0,120.0,3391200.0,119.0,36486300.0,8036800000.0,1928832000.0,0.0,0.0,22100.0,,0.0,0.0,0.0
2022-05-18,119.0,0.0,0.0,120.0,119.0,119.0,0.0,3221800.0,383452200.0,332.0,119.0,120.0,4192300.0,119.0,28932500.0,8036800000.0,1928832000.0,0.0,194600.0,0.0,,0.0,0.0,0.0
2022-05-19,119.0,0.0,0.0,120.0,119.0,120.0,1.0,2494300.0,297330100.0,302.0,120.0,120.0,4419000.0,119.0,34340800.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-20,120.0,0.0,0.0,121.0,120.0,121.0,1.0,4589400.0,551577500.0,442.0,121.0,121.0,3634600.0,120.0,28212900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-23,121.0,0.0,0.0,121.0,120.0,120.0,-1.0,1769600.0,212564500.0,299.0,120.0,121.0,3701400.0,120.0,32423100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-24,120.0,0.0,0.0,121.0,120.0,121.0,1.0,2720400.0,326761100.0,223.0,121.0,121.0,2347100.0,120.0,30187000.0,8036800000.0,1928832000.0,0.0,6400.0,0.0,,0.0,0.0,0.0
2022-05-25,121.0,0.0,0.0,121.0,120.0,121.0,0.0,897000.0,107773900.0,180.0,121.0,121.0,2568800.0,120.0,32495100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-05-27,121.0,0.0,0.0,121.0,120.0,120.0,-1.0,3764100.0,451941000.0,275.0,120.0,121.0,2545600.0,120.0,6256200.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,42000000.0,4830000000.0,3.0
2022-05-30,120.0,0.0,0.0,120.0,119.0,120.0,0.0,3880000.0,462817500.0,202.0,120.0,120.0,1627900.0,119.0,1416300.0,8036800000.0,1928832000.0,0.0,10000.0,0.0,,0.0,0.0,0.0
2022-05-31,120.0,0.0,0.0,120.0,108.0,117.0,-3.0,4926700.0,571359600.0,668.0,117.0,119.0,685000.0,117.0,59600.0,8036800000.0,1928832000.0,0.0,12100.0,0.0,,0.0,0.0,0.0
2022-06-02,117.0,0.0,0.0,120.0,117.0,117.0,0.0,1478500.0,173175600.0,309.0,117.0,118.0,89400.0,117.0,968900.0,8036800000.0,1928832000.0,0.0,12000.0,0.0,,0.0,0.0,0.0
2022-06-03,117.0,0.0,0.0,120.0,117.0,117.0,0.0,957600.0,112153000.0,144.0,117.0,118.0,293100.0,117.0,446200.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-06,117.0,0.0,0.0,120.0,117.0,119.0,2.0,1438300.0,170437600.0,239.0,119.0,120.0,1991100.0,119.0,69200.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-07,119.0,0.0,0.0,119.0,117.0,118.0,-1.0,471400.0,55640400.0,185.0,118.0,118.0,76200.0,117.0,1075500.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-08,118.0,0.0,0.0,120.0,117.0,117.0,-1.0,1221200.0,143352700.0,159.0,117.0,118.0,113300.0,117.0,350700.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-09,117.0,0.0,0.0,119.0,116.0,118.0,1.0,480600.0,56242300.0,149.0,118.0,118.0,157900.0,117.0,4500.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-10,118.0,0.0,0.0,119.0,116.0,116.0,-2.0,404100.0,47170000.0,107.0,116.0,118.0,129000.0,116.0,636900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-13,116.0,0.0,0.0,118.0,110.0,115.0,-1.0,1061100.0,120201800.0,258.0,115.0,114.0,500.0,113.0,46100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-14,115.0,0.0,0.0,117.0,113.0,114.0,-1.0,284300.0,32372200.0,178.0,114.0,115.0,23100.0,114.0,90000.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-15,114.0,0.0,0.0,115.0,105.0,108.0,-6.0,1556400.0,168432900.0,276.0,108.0,109.0,103100.0,108.0,288700.0,8036800000.0,1928832000.0,0.0,544700.0,0.0,,0.0,0.0,0.0
2022-06-16,108.0,0.0,0.0,118.0,103.0,109.0,1.0,682000.0,75725100.0,237.0,109.0,111.0,12200.0,109.0,15700.0,8036800000.0,1928832000.0,0.0,9300.0,0.0,,0.0,0.0,0.0
2022-06-17,109.0,0.0,0.0,111.0,108.0,108.0,-1.0,119100.0,12922100.0,95.0,108.0,109.0,13300.0,108.0,197900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-20,108.0,0.0,0.0,109.0,104.0,107.0,-1.0,908200.0,95820300.0,191.0,107.0,107.0,411100.0,106.0,134400.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-21,107.0,0.0,0.0,107.0,104.0,105.0,-2.0,316100.0,33462600.0,139.0,105.0,106.0,17900.0,105.0,6500.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-22,105.0,0.0,0.0,108.0,104.0,104.0,-1.0,697900.0,72937400.0,151.0,104.0,105.0,86000.0,104.0,224500.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-23,104.0,0.0,0.0,114.0,104.0,108.0,4.0,788800.0,82872700.0,229.0,108.0,108.0,26200.0,105.0,5100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-24,108.0,0.0,0.0,108.0,104.0,104.0,-4.0,352400.0,37066400.0,87.0,104.0,105.0,88000.0,104.0,768900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-27,104.0,0.0,0.0,108.0,104.0,104.0,0.0,458900.0,48418500.0,164.0,104.0,105.0,16400.0,104.0,27900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-28,104.0,0.0,0.0,114.0,102.0,114.0,10.0,6982800.0,761999300.0,1194.0,114.0,0.0,0.0,114.0,32295400.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-29,114.0,0.0,0.0,118.0,110.0,114.0,0.0,13447000.0,1539297200.0,1660.0,114.0,114.0,28200.0,113.0,148500.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-06-30,114.0,0.0,0.0,118.0,113.0,115.0,1.0,6925800.0,797631600.0,846.0,115.0,116.0,114800.0,115.0,100.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-01,115.0,0.0,0.0,117.0,113.0,117.0,2.0,13107400.0,1520721000.0,1064.0,117.0,118.0,272200.0,117.0,1558300.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-04,117.0,0.0,0.0,128.0,117.0,127.0,10.0,16969800.0,2152307800.0,1309.0,127.0,128.0,647800.0,127.0,50100.0,8036800000.0,1928832000.0,0.0,0.0,370000.0,,50000000.0,5700000000.0,4.0
2022-07-05,127.0,0.0,0.0,129.0,115.0,124.0,-3.0,20602200.0,2500106400.0,1248.0,124.0,124.0,177800.0,123.0,515900.0,8036800000.0,1928832000.0,0.0,470000.0,203100.0,,0.0,0.0,0.0
2022-07-06,124.0,0.0,0.0,126.0,113.0,116.0,-8.0,21982900.0,2608320900.0,1487.0,116.0,116.0,490900.0,115.0,1123900.0,8036800000.0,1928832000.0,0.0,4100.0,0.0,,0.0,0.0,0.0
2022-07-07,116.0,0.0,0.0,116.0,105.0,108.0,-8.0,17952900.0,1935093200.0,1320.0,108.0,109.0,5200.0,108.0,1578900.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-08,108.0,0.0,0.0,113.0,104.0,110.0,2.0,17954400.0,1960365800.0,1084.0,110.0,111.0,23700.0,110.0,118600.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-11,110.0,0.0,0.0,112.0,108.0,110.0,0.0,13170800.0,1452253600.0,659.0,110.0,110.0,5400.0,109.0,779200.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,3000000.0,318000000.0,1.0
2022-07-12,110.0,0.0,0.0,115.0,109.0,110.0,0.0,15962700.0,1767092300.0,856.0,110.0,110.0,335900.0,109.0,102300.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-13,110.0,0.0,0.0,114.0,107.0,110.0,0.0,16360600.0,1790806600.0,738.0,110.0,110.0,124500.0,109.0,700900.0,8036800000.0,1928832000.0,0.0,40000.0,0.0,,0.0,0.0,0.0
2022-07-14,110.0,0.0,0.0,111.0,106.0,108.0,-2.0,11023100.0,1206378700.0,489.0,108.0,108.0,2500.0,107.0,1075000.0,8036800000.0,1928832000.0,0.0,29000.0,0.0,,0.0,0.0,0.0
2022-07-15,108.0,0.0,0.0,110.0,106.0,108.0,0.0,21112800.0,2282983400.0,774.0,108.0,108.0,7500.0,107.0,600000.0,8036800000.0,1928832000.0,0.0,0.0,0.0,,0.0,0.0,0.0
2022-07-18,108.0,0.0,0.0,109.0,104.0,107.0,-1.0,9482600.0,1013836000.0,385.0,107.0,107.0,91800.0,105.0,142100.0,8036800000.0,1928832000.0,0.0,0.0,93400.0,,0.0,0.0,0.0
